"","TempAvg","TempMax","TempMin","HumidAvg","HumidMax","WindAvg","WindMax","Rain","Radiation","ET"
"2009-12-10",4.39,11.17,1.664,97.5,100,0.53,2.607,0.4,5.289,0.476543605327606
"2009-12-11",4.103,8.9,-1.007,97.7,NA,0.777,3.616,0.2,6.968,0
"2009-12-12",3.506,5.256,1.851,100,100,0.643,2.381,0.4,2.784,0.350982338190079
"2009-12-13",2.942,7.66,-0.483,81,NA,NA,NA,4.077,NA,NA
"2009-12-14",0.205,4.546,-6.353,86.8,100,0.841,4.224,4,3.248,0.523589253425598
"2009-12-15",-2.967,6.128,-9.83,83.2,99.3,0.921,4.302,2.2,9.37,0.556025683879852
"2009-12-16",-1.645,1.261,-6.555,93.8,100,0.534,2.842,1.6,2.71,0.339888453483582
"2009-12-17",6.571,12.85,0.926,88.9,100,2.391,NA,3.2,5.472,0.923971116542816
"2009-12-18",3.517,5.927,0.521,84.5,93.2,0.533,2.911,0,2.189,0.505933880805969
"2009-12-19",0.158,6.314,-5.279,69.12,93.6,0.682,4.234,0,9.28,0.51473069190979
"2009-12-20",-2.378,5.163,-8.55,78.7,95.8,0.374,2.264,0,9.31,0.328020095825195
"2009-12-21",1.46,4.064,-1.074,98.4,100,0.645,4.714,18.4,1.711,0.413935512304306
"2009-12-22",8.19,12.92,2.79,90.1,100,2.093,8.33,5.8,3.096,0.779494524002075
"2009-12-23",10.41,14.92,4.92,86.5,98,3.072,NA,14.4,4.291,1.00796914100647
"2009-12-24",12.33,16.37,7.72,81.9,97.5,3.835,NA,18,5.537,1.34920704364777
"2009-12-25",7.05,9.64,2.461,86.6,100,1.039,6.301,16.6,5.603,0.6258944272995
"2009-12-26",7.21,10.52,1.463,94.3,100,0.928,5.998,10.2,2.346,0.59026312828064
"2009-12-27",3.662,8.18,-0.671,94,100,0.52,4.018,0.2,5.706,0.418835192918777
"2009-12-28",8.49,15.2,2.398,96.7,100,0.712,4.106,7.6,1.095,0.552375614643097
"2009-12-29",12.42,14.99,9.26,95.3,99.2,0.987,6.762,18.2,1.278,0.652985334396362
"2009-12-30",11.09,14.59,8.53,82.8,96.9,2.586,9.17,6.8,4.467,1.18168497085571
"2009-12-31",8.15,11.73,4.198,83.5,99.1,4.09,NA,4,3.89,1.26172518730164
"2010-01-01",6.635,9.73,3.863,82.9,96.7,3.911,NA,0,4.225,0.915317893028259
"2010-01-02",6.125,9.51,2.535,90.3,100,0.998,4.449,0,4.713,0.563964545726776
"2010-01-03",5.493,9.06,0.602,95.4,100,0.423,2.646,3,3.596,0.462784588336945
"2010-01-04",9.05,11.99,7.39,93.5,100,0.693,0,1.759,0.547404050827026,NA
"2010-01-05",8.85,10.79,7,90.9,99.5,1.398,0,2.399,0.610786736011505,NA
"2010-01-06",6.145,8.12,4.668,86.5,95.5,1.981,0,4.849,0.747952878475189,NA
"2010-01-07",2.755,4.936,0.792,95.7,100,1.13,4.831,18.4,1.284,0.57096141576767
"2010-01-08",1.802,4.848,-0.134,65.28,81.1,2.583,7.51,0,8.78,1.09334242343903
"2010-01-09",0.51,3.447,-2.806,70.4,88.2,2.992,8.03,0,8.72,0.929579317569733
"2010-01-10",-2.192,1.261,-5.474,92,100,0.377,2.754,0,4.28,0.380992382764816
"2010-01-11",-0.462,5.526,-4.286,93.2,100,0.298,3.165,3.8,4.19,0.429049283266068
"2010-01-12",2.639,6.47,0.326,99.4,100,0.857,6.909,11,1.476,0.380828261375427
"2010-01-13",7.45,11.07,3.793,91.4,97.7,1.358,0,2.226,0.589710354804993,NA
"2010-01-14",9.66,11.94,2.657,71.7,93,5.809,NA,0,7.65,1.76237738132477
"2010-01-15",7.06,10.18,0,83.9,97.8,0.619,2.911,0.2,6.456,0.86528617143631
"2010-01-16",7.81,12.12,3.662,89.1,99.5,0.41,1.94,0,4.347,0.586717545986176
"2010-01-17",9.54,15.06,5.927,93.7,100,0.732,4.841,0.4,4.779,0.70676589012146
"2010-01-18",8.66,15.37,3.985,90.7,100,0.763,4.743,0.2,7.03,0.776344537734985
"2010-01-19",9.84,12.59,7.46,93.5,98.9,1.073,5.978,0.4,1.884,0.579842984676361
"2010-01-20",8.58,12.45,4.333,88.3,97.6,2.878,7.59,0,6.251,0.980315864086151
"2010-01-21",4.2,10.79,0.197,94.5,100,0.471,2.215,0.2,6.199,0.585162937641144
"2010-01-22",4.262,9.32,0.065,95.8,100,0.563,3.263,0.2,5.323,0.545684695243835
"2010-01-23",8.08,13.32,4.131,81.6,99.8,1.271,6.801,0,8.23,1.00721824169159
"2010-01-24",7.73,13.13,3.266,80.5,98.1,0.523,3.871,0,8.25,0.789293646812439
"2010-01-25",6.795,11.24,1.455,67.14,97.5,0.968,5.253,1.6,11.05,0.978089094161987
"2010-01-26",4.21,11.57,-1.003,83,100,0.822,4.537,4.4,8.92,0.846998989582062
"2010-01-27",0.595,4.599,-2.868,85.7,100,0.893,6.233,0.2,6.424,0.668846487998962
"2010-01-28",1.333,10.5,-5.144,81.1,100,0.682,4.283,0,12.01,0.866680145263672
"2010-01-29",4.681,12.18,-3.407,75.3,100,2.518,7.79,0.2,12.2,1.52750146389008
"2010-01-30",6.416,12.24,0.671,71.4,94.7,2.2,8.26,0,12.28,1.53556764125824
"2010-01-31",5.256,12.1,-2.202,77.1,100,2.393,7.96,0,12.06,1.49906861782074
"2010-02-01",4.758,13.16,-2.672,65.58,100,0.836,5.331,0,12.93,1.17741179466248
"2010-02-02",1.973,11.56,-4.943,75.8,97,0.507,2.813,0,12.9,0.876875579357147
"2010-02-03",4.088,13.62,-4.674,75.4,98.9,0.515,2.989,0,12.52,0.960541248321533
"2010-02-04",8.49,11.48,5.994,88.8,98.7,0.884,5.566,4.4,3.835,0.721930801868439
"2010-02-05",9.4,12.78,3.87,79.7,97.3,4.045,NA,0.4,10.33,1.64519095420837
"2010-02-06",8.16,15.16,2.401,81.8,99.5,2.178,6.733,0,13.27,1.64031064510345
"2010-02-07",6.306,12.78,0.399,87,100,0.494,2.871,0,7.65,0.843253016471863
"2010-02-08",8.21,12.19,6.061,93.1,99.6,1.645,7.75,4.6,3.68,0.785352349281311
"2010-02-09",7.65,12.65,1.865,75.9,96.7,2.472,8.16,0,11.43,1.61508214473724
"2010-02-10",3.35,8.27,-2.806,75.3,98.4,1.28,5.478,0,8.7,1.05940794944763
"2010-02-11",1.727,7.12,-3.868,63.27,90.2,1.052,4.675,0,10.26,1.12041306495667
"2010-02-12",0.513,7.32,-6.073,68.55,94.4,0.76,3.606,0,11.55,1.02376639842987
"2010-02-13",1.488,8.25,-3.075,66.71,85.4,0.846,4.528,0,10.22,1.08194482326508
"2010-02-14",0.304,7.24,-6.275,69.39,95.3,0.504,3.322,0,12.79,0.954008519649506
"2010-02-15",1.492,3.61,-0.735,92.3,100,0.872,5.312,16.2,1.69,0.525975227355957
"2010-02-16",5.69,12.21,2.066,97.6,100,0.808,4.88,27,2.273,0.680350542068481
"2010-02-17",8.82,11.54,4.935,82.9,94.3,3.166,9.98,2.8,7.83,1.27986538410187
"2010-02-18",5.564,10.45,0.268,87.9,100,0.666,3.45,1.8,7.56,0.947129845619202
"2010-02-19",6.39,11.12,1.06,76.6,98.4,1.583,7.23,0,9.23,1.35162854194641
"2010-02-20",4.216,10.58,-0.268,78.5,97.4,2.216,9.52,0.2,15.58,1.67334115505219
"2010-02-21",5.914,8.54,2.805,91.3,100,0.928,4.655,9,2.341,0.693040490150452
"2010-02-22",10.29,15.19,6.925,81.5,97.1,2.732,NA,5.2,8.92,1.68549168109894
"2010-02-23",10.3,14.65,0,78.2,92,3.582,NA,3.2,5.625,3.2811267375946
"2010-02-24",10.84,14.39,7.4,72.8,86.1,3.743,NA,0.2,11.63,2.14789891242981
"2010-02-25",11.24,16.2,8.27,79.4,90.8,3.633,NA,6.6,4.631,1.81968510150909
"2010-02-26",9.5,12.51,5.525,78.5,95,1.479,6.429,0,9.11,1.47071921825409
"2010-02-27",13.89,22.05,8.46,73.1,99.2,3.167,NA,4,3.11,2.86594271659851
"2010-02-28",9.9,13.76,6.664,66.7,83.2,2.785,7.48,0.6,16.51,2.47253394126892
"2010-03-01",9.01,13.25,5.07,76.4,93.6,2.659,9.46,2,12.19,1.91731452941895
"2010-03-02",8.41,14.78,2.402,72.2,95.4,1.878,9.49,3.8,10.32,1.9755665063858
"2010-03-03",9.23,14.18,6.53,85.5,98.6,1.554,7.5,5,8.97,1.50695037841797
"2010-03-04",10.03,15.69,3.334,82.8,100,1.858,7.12,0,14.32,2.01172256469727
"2010-03-05",8,10,4.663,91.6,98.4,1.062,7.88,24.2,2.35,0.731430530548096
"2010-03-06",5.283,8.2,2.395,88.1,96.7,1.385,7.76,12.8,2.516,0.82653146982193
"2010-03-07",7.37,10.05,4.802,88.2,96.4,1.238,6.154,1.2,5.807,0.997694492340088
"2010-03-08",3.929,7.17,-0.537,62.07,91.3,1.072,5.135,1.2,16.8,1.67550945281982
"2010-03-09",3.776,11.51,-2.538,58.63,90.5,1.092,5.998,0,19.12,2.0291485786438
"2010-03-10",2.423,9.7,-4.406,62.73,91.2,0.959,4.096,0,18.95,1.8280131816864
"2010-03-11",2.664,9.77,-3.735,66.04,93.4,0.569,6.341,0,18.8,1.68359625339508
"2010-03-12",3.556,6.99,-1.201,71.7,91.4,0.882,3.557,0,5.519,1.01053905487061
"2010-03-13",3.394,11.29,-4.004,69.63,96.2,0.75,4.194,0,19.59,1.89045357704163
"2010-03-14",6.121,15.15,-0.94,57.77,92.6,0.854,4.626,0,20.49,2.32384896278381
"2010-03-15",5.989,16.94,-3.208,58.19,93.3,0.637,3.332,0,21.02,2.28368830680847
"2010-03-16",9.02,19.74,-2.068,46.87,87.5,1.074,5.909,0,20.22,2.89879393577576
"2010-03-17",11.76,20.47,0.528,42.28,87.6,1.346,6.047,0,21.05,3.23679852485657
"2010-03-18",12.53,21.27,6.932,57.73,85,0.665,3.793,0.2,12.8,2.16357779502869
"2010-03-19",13.4,19.89,7.4,72.5,87.7,0.973,6.017,0.2,8.45,1.83010268211365
"2010-03-20",16.23,21.95,11.32,54.05,79.5,2.421,NA,0,9.71,3.32902550697327
"2010-03-21",12.88,18.1,8.06,79.7,95.9,0.803,5.537,1.6,7.86,1.60849177837372
"2010-03-22",12.82,20.34,5.793,73.1,99.1,0.722,4.567,0,17.25,2.50050234794617
"2010-03-23",13.31,20.68,5.204,66.75,96,1.09,6.174,0,14.57,2.57670283317566
"2010-03-24",14.48,21.48,10.19,70.1,95,1.968,7.59,6,15.28,3.12431073188782
"2010-03-25",10.29,15.52,7.33,82.3,96.8,2.66,NA,11.4,7.78,1.94316351413727
"2010-03-26",9.31,14.24,4.273,72.4,90.1,2.69,8.18,0.2,16.59,2.67753863334656
"2010-03-27",10.67,16.76,5.465,71,95.2,1.851,6.458,0,18.46,2.89099311828613
"2010-03-28",11.39,20.8,3.798,70.1,95.8,0.693,3.665,0,19.43,2.74129319190979
"2010-03-29",11.5,16.31,5.54,72.8,96.3,3.032,NA,2.6,11.82,2.49497699737549
"2010-03-30",9.89,14.58,6.798,69.67,83.1,4.698,NA,0,13.4,2.93288922309875
"2010-03-31",9.5,14.96,3.662,64.7,88,3.227,9.7,0,23,3.37425494194031
"2010-04-01",9.91,14.7,4.668,56.54,84.6,1.485,5.998,0,20.4,2.95075106620789
"2010-04-02",9.44,16.89,0.794,60.18,93.5,2.218,8.84,0,24.09,3.61985325813293
"2010-04-03",9.08,15.11,3.541,77.2,95.9,2.214,8.25,4.2,16.18,2.47292876243591
"2010-04-04",9.68,16.35,2.938,62.45,92.1,0.886,4.302,0,23.64,3.0159797668457
"2010-04-05",10.16,19.08,0.671,60.03,92.5,1.882,6.978,0,22.56,3.65742301940918
"2010-04-06",12.14,20.53,2.804,55.73,87.3,1.029,4.214,0,23.17,3.40781784057617
"2010-04-07",13.6,19.27,5.998,54.83,80.3,1.287,5.488,0,23.6,3.55513119697571
"2010-04-08",11.39,20.48,1.873,53.33,87.4,0.937,4.087,0,26.06,3.59154391288757
"2010-04-09",12.3,20.21,2.603,52.29,86,1.301,5.488,0,26.19,3.87068867683411
"2010-04-10",13.6,21.35,3.93,50.17,84.8,1.43,6.272,0,26.08,4.07355785369873
"2010-04-11",13.12,23.05,3.064,49.75,89.6,0.746,4.008,0,27.35,3.84345746040344
"2010-04-12",12.56,21.73,3.14,56.27,89.6,0.928,4.645,0,21.11,3.32914686203003
"2010-04-13",8.94,10.99,7.46,86.1,95.9,0.909,4.273,8.8,4.132,1.0191890001297
"2010-04-14",10.91,16.1,8.4,92.6,97.7,0.997,5.184,13.6,6.503,1.31661736965179
"2010-04-15",12.49,18.92,9.33,85.4,98,1.235,NA,22,10.95,2.07934832572937
"2010-04-16",12.66,16.38,8.46,82.6,96.9,0.997,5.596,2,10.36,1.8397102355957
"2010-04-17",12.57,17.97,10,82.6,96.9,0.948,6.703,4,10.84,2.05030179023743
"2010-04-18",12.42,16.31,9.66,86.3,98.1,0.774,5.468,6,10.19,1.82396912574768
"2010-04-19",13,19.74,6.197,79.3,99.4,0.815,4.39,0.2,19.28,2.96319961547852
"2010-04-20",14.22,21.6,7.07,76.4,98.3,0.595,3.332,0,16.92,2.79549646377563
"2010-04-21",15.44,23.99,8.47,77.5,97.2,0.84,7.72,9.4,15.06,2.94110751152039
"2010-04-22",16.17,21.28,11.59,74,95.4,1.816,7.05,0,18.01,3.38257336616516
"2010-04-23",15.76,22.34,9.46,73.4,97.7,0.905,5.89,0,22.84,3.65879487991333
"2010-04-24",16.11,23.65,8,73.9,98,0.786,4.008,0.2,22.95,3.71481871604919
"2010-04-25",18.1,26.9,10.54,70.2,96.4,0.628,3.214,0,25.57,4.22336769104004
"2010-04-26",19.14,28.17,10.87,68.11,95.6,0.63,3.499,0,26.59,4.46441030502319
"2010-04-27",19.64,29.69,11.06,62.94,95.3,0.537,2.803,0,26.36,4.44667863845825
"2010-04-28",20.78,29.22,10.94,58.02,96.1,0.91,4.92,0,27.14,4.89948272705078
"2010-04-29",19.82,26.83,12.93,60.18,90.3,0.984,3.822,0,25.41,4.5829176902771
"2010-04-30",18.52,25.39,11.79,68.87,97.1,1.406,5.37,0,24.39,4.42690324783325
"2010-05-01",17.27,23.21,10.8,62.22,90.2,1.64,6.938,0,23.53,4.33064842224121
"2010-05-02",17.03,24.73,8.73,62.29,95.6,1.337,5.214,0,27.21,4.697669506073
"2010-05-03",12.48,16.9,7.47,52.27,76.4,2.321,9.55,0.2,22.28,3.92784404754639
"2010-05-04",8.73,13.84,1.74,49.62,81.8,2.081,7.96,0,22.46,3.41757941246033
"2010-05-05",10.35,17.83,4.608,48.85,70.1,1.217,6.88,0,24.52,3.73539185523987
"2010-05-06",10.43,19.01,-0.065,57.16,92.8,0.64,3.234,0,29.2,3.87123370170593
"2010-05-07",12.98,19.68,5.994,61.7,86.1,1.859,9.43,0.2,19.87,3.67974376678467
"2010-05-08",12.96,18.3,7.8,74.6,97.8,1.542,5.478,7,14.41,2.77688479423523
"2010-05-09",14.08,18.65,11.52,81.6,98.8,2.042,9.52,11,16.79,3.04540038108826
"2010-05-10",12.85,17.23,7.67,80.8,95.9,1.508,6.38,5,13.6,2.5010781288147
"2010-05-11",11.58,17.24,6.068,77.2,97.4,1.033,5.125,1,14.87,2.49365401268005
"2010-05-12",12.46,17.24,8.4,69.3,92.6,2.482,8.15,0.4,18.05,3.35995125770569
"2010-05-13",10.2,17.37,4.678,70.6,92.4,1.919,6.223,0.2,23.09,3.63287949562073
"2010-05-14",10.75,16.02,5.994,66.57,93.2,1.742,7.75,1.2,19.75,3.31490302085876
"2010-05-15",12.57,18.09,6.998,55.25,92.8,1.916,6.331,0,24.63,4.0473780632019
"2010-05-16",12.71,20.94,3.002,57.16,91.8,0.722,3.381,0,28.54,4.16901874542236
"2010-05-17",15.58,25.39,4.872,56.54,87.8,0.683,3.224,0,29.78,4.67517232894897
"2010-05-18",17.45,27.84,6.061,54.59,93.8,0.66,2.94,0,30.48,4.9773097038269
"2010-05-19",19.06,27.91,6.866,49.47,88.4,0.83,4.126,0,31.03,5.27369070053101
"2010-05-20",18.55,26.97,9.07,49.14,76.8,0.975,4.616,0,31.45,5.39236783981323
"2010-05-21",20.52,28.82,10.4,48.77,84.2,0.921,5.214,0,31.49,5.59398651123047
"2010-05-22",21.58,30.49,12.66,44.45,71.3,0.736,3.93,0,31.14,5.5693154335022
"2010-05-23",21.89,29.75,12.72,48.68,77.1,1.182,6.615,0,30.65,5.8681845664978
"2010-05-24",20.98,28.91,12.46,53.45,86.1,0.832,4.312,0,26.9,5.03283786773682
"2010-05-25",19.19,25.39,12.4,55.41,86.3,1.685,6.752,0,29.59,5.586585521698
"2010-05-26",18.35,25.45,10.27,58.63,92.7,1.524,5.684,0,29.72,5.41862106323242
"2010-05-27",18.36,26.45,9.27,56.81,90.4,1.395,6.997,0.2,25.3,4.88685369491577
"2010-05-28",17.64,24.52,9.67,66.1,96.7,1.088,7.02,1.6,25.26,4.51922750473022
"2010-05-29",19.21,28.04,9.47,61.3,97.4,0.814,5.233,0.2,27.31,4.91897773742676
"2010-05-30",21.87,31.56,10.34,54.51,95.3,0.722,5.919,0,30.81,5.6202392578125
"2010-05-31",23.89,33.27,12.8,53.42,90.4,0.652,3.499,0,30.4,5.72991847991943
"2010-06-01",25.29,33.67,16.33,49.39,79.8,0.874,4.753,0,27.04,5.64159488677979
"2010-06-02",23.9,32.55,17.06,51.03,76.9,0.588,2.871,0,22.61,4.6513237953186
"2010-06-03",24.99,34.07,17.58,48.82,73.4,0.874,4.939,0,26.8,5.68833541870117
"2010-06-04",24.76,35.12,14.26,49.39,88.4,0.73,5.351,0,31.33,6.09901523590088
"2010-06-05",25.72,36.45,14.46,47.4,85.6,0.975,5.517,0,29.99,6.37251901626587
"2010-06-06",24.5,32.29,16.59,36.11,67.98,1.559,5.743,0,29.31,6.67136526107788
"2010-06-07",23.61,32.89,12.73,45.62,88.8,1.626,7.38,0,31.09,6.79528188705444
"2010-06-08",20.14,28.91,13.67,57.65,92.8,2.129,8.08,2.8,26.53,5.97509050369263
"2010-06-09",14.78,18.05,11.8,89.9,95.4,1.212,6.458,17,4.856,1.30200171470642
"2010-06-10",15.35,22.02,10.4,74.7,95,2.193,8.41,0.8,20.2,3.88866758346558
"2010-06-11",15.72,20.09,10.33,70.8,94.2,2.412,7.49,2.6,16.98,3.49552130699158
"2010-06-12",14.44,16.66,12.59,89.4,96.9,0.75,3.058,13,7.57,1.63548016548157
"2010-06-13",18.4,25.85,12.99,69.35,97.7,0.727,4.714,1.4,23.62,4.293860912323
"2010-06-14",18.06,27.12,10.94,72.4,97,0.797,7.71,1.2,21.66,4.12874937057495
"2010-06-15",15.55,21.88,9.34,58.09,87.7,1.062,6.654,0,22.23,4.00998306274414
"2010-06-16",14.15,20.49,6.278,65.83,96,0.978,5.733,0,14.53,2.87148022651672
"2010-06-17",17.12,26.18,7.47,60.01,95,0.727,3.45,0,28.17,4.77441549301147
"2010-06-18",19.82,29.57,10.27,58.46,93.3,1.165,5.596,0,26.78,5.34860372543335
"2010-06-19",20.48,28.71,12.93,54.85,91.3,1.129,8.72,0,28.05,5.46173858642578
"2010-06-20",19.02,26.72,10.54,47.67,91.6,1.093,5.361,0,32.4,5.71412658691406
"2010-06-21",17.89,27.91,7.21,40.48,78.6,0.821,5.096,0,32.74,5.53190565109253
"2010-06-22",21.82,32.94,8.81,43.86,85.2,0.662,3.303,0,32.4,5.81841039657593
"2010-06-23",23.94,34.6,12.53,44.66,81.2,0.775,4.283,0,32.12,6.16317558288574
"2010-06-24",25.42,36.31,14.6,46.63,81.1,0.914,7.76,2.4,29.78,6.27389717102051
"2010-06-25",25.23,34.6,16.52,51.66,91.5,1.238,8.56,0,29.74,6.54466390609741
"2010-06-26",24.09,33.6,15.79,56.5,93.9,0.866,5.674,1.6,25.51,5.41218948364258
"2010-06-27",23.33,32.02,17.45,62.18,93.4,1.019,4.273,0,24.38,5.28757953643799
"2010-06-28",24.94,34.87,13.74,47.35,90,0.906,4.332,0,30.93,6.2613468170166
"2010-06-29",25.86,33.83,19.05,48.33,82.2,0.885,4.9,0,27.97,5.90266752243042
"2010-06-30",25.97,35.72,15.86,46.69,85.1,0.725,3.685,0,30.99,6.15966892242432
"2010-07-01",25.45,35.42,16.39,47.81,79.7,1.1,6.654,0,23.78,5.65503644943237
"2010-07-02",25.56,34.54,17.53,49.13,76.4,0.862,3.753,0,23.74,5.30499935150146
"2010-07-03",22.79,31.35,17.38,68.22,96.8,0.846,4.4,9,18.22,4.1091628074646
"2010-07-04",26.45,35.73,16.66,52.36,91.1,0.77,4.047,0,30.31,6.18192672729492
"2010-07-05",27.38,36.38,17,46.93,81.6,0.704,3.714,0,30.78,6.22478055953979
"2010-07-06",28.53,38.18,18.52,43.11,70.8,0.787,4.234,0,30.53,6.45539617538452
"2010-07-07",29.55,39.65,18.99,41.82,76.7,0.867,5.086,0,30.05,6.64245271682739
"2010-07-08",29.02,37.7,22.71,37.72,63.35,1.05,7.82,0,12.61,4.49924182891846
"2010-07-09",27.62,37.12,17.06,45.09,84.6,0.875,4.371,0,30.42,6.42267417907715
"2010-07-10",27.7,38.72,17,44.17,79.8,0.646,3.714,0,30.23,6.14459180831909
"2010-07-11",28.78,40.19,17.6,42.72,78.7,0.771,4.194,0,29.04,6.32752418518066
"2010-07-12",28.35,37.72,18.25,36.16,78.8,1.531,6.693,0,30.39,7.38645267486572
"2010-07-13",26.43,36.26,14.8,34,71.3,1.478,5.841,0,31.02,7.13962697982788
"2010-07-14",25.15,33.09,16.52,36.63,63.96,1.911,7.46,0,30.96,7.29946851730347
"2010-07-15",24.19,35.4,11.27,39.14,83.7,0.92,4.498,0,31.34,6.23948001861572
"2010-07-16",25.03,35.79,11.81,35.16,72.7,0.964,5.429,0,31.2,6.29568195343018
"2010-07-17",26.02,37.45,13.74,38.66,71.5,0.658,3.871,0,30.66,5.94181823730469
"2010-07-18",28.65,38.72,19.25,44.14,77.1,0.826,3.989,0,29.85,6.39973306655884
"2010-07-19",28.14,39.1,16.8,40.02,76,0.818,4.861,0,29.41,6.27886486053467
"2010-07-20",28.31,38.18,15.99,35.84,71.9,1.166,5.753,0,29.46,6.68468475341797
"2010-07-21",26.67,34.07,17.65,39.65,70.3,1.462,6.537,0,29.33,6.60224580764771
"2010-07-22",26.3,34.47,18.32,38.36,72.7,1.346,5.351,0,27.85,6.36175394058228
"2010-07-23",25.75,34.94,17.12,44.13,71.5,0.849,4.038,0,29.37,5.96754360198975
"2010-07-24",27.05,36.31,19.72,35.57,52.62,0.999,4.145,0,28.15,6.19292449951172
"2010-07-25",26.68,35.94,14.66,27.65,55.2,0.843,4.194,0,30.04,5.99506855010986
"2010-07-26",25.73,35.81,13.79,32.65,67.12,0.897,7.26,0,30.23,6.06439161300659
"2010-07-27",26.96,37.39,16.19,36.15,59.47,0.686,3.214,0,29.36,5.79826402664185
"2010-07-28",28.49,39.43,17.65,39.63,70.5,0.808,3.94,0,28.91,6.16343641281128
"2010-07-29",27.96,39.17,15.66,33.58,64.97,1.027,6.056,0,24.67,5.92060232162476
"2010-07-30",26.44,36.79,17.06,38.71,67.84,0.69,3.342,0,28.29,5.64661741256714
"2010-07-31",28.35,39.29,17.32,39.4,67.23,0.833,5.106,0,27.09,5.92439079284668
"2010-08-01",28.12,38.42,17.45,39,73.4,0.998,5.429,0,27.36,6.14241695404053
"2010-08-02",27.67,36.98,15.99,37.87,73.9,1.243,5.547,0,28.08,6.39073038101196
"2010-08-03",24.97,34.08,17.78,41.74,65.55,0.906,3.587,0,26.29,5.50623035430908
"2010-08-04",25.8,36.11,15.93,38.17,61.49,0.889,5.184,0,26.45,5.60517358779907
"2010-08-05",25.59,34.08,17.46,36.54,63.75,0.863,4.077,0,27.09,5.50821256637573
"2010-08-06",25.99,36.12,16.39,35.89,53.2,0.81,3.567,0,26.44,5.47249841690063
"2010-08-07",28.41,38.97,19.57,46.35,81,0.777,3.508,0,25.69,5.65477323532104
"2010-08-08",27.4,35.54,22.36,48.64,83.2,0.624,4.802,0,14.2,3.6596143245697
"2010-08-09",27.02,36.45,19.18,58.02,91,0.629,2.793,1.4,22.17,4.77584981918335
"2010-08-10",28.01,38.49,19.31,48.23,75.1,0.821,5.586,0,18.33,4.67949199676514
"2010-08-11",26.48,38.05,14.79,39.91,89.9,0.919,5.498,0,25.26,5.57341003417969
"2010-08-12",24.59,36.18,11.61,36.33,72.9,0.986,4.214,0,23.68,5.28513193130493
"2010-08-13",22.83,29.64,16.25,47.02,67.67,1.271,5.096,0,21.95,4.89527368545532
"2010-08-14",20.93,29.77,13.53,39.15,64.38,0.758,3.989,0,27.61,4.8801383972168
"2010-08-15",22.65,33.6,10.74,36.82,65.42,1.087,5.733,0,27.14,5.50821256637573
"2010-08-16",19.98,26.81,15.89,63.82,89.7,0.774,3.401,2.6,10.51,2.56959962844849
"2010-08-17",22.16,29.95,15.98,67.48,93.9,0.632,3.067,0,17.34,3.5313093662262
"2010-08-18",24.46,33.26,16.19,54,87.8,0.725,3.94,0,23.61,4.6894474029541
"2010-08-19",21.38,30.34,14.92,70.6,95.7,0.805,7.97,3.4,14.77,3.35669231414795
"2010-08-20",24.4,35.2,15.46,63.56,95.6,0.529,3.058,0,24.23,4.61607933044434
"2010-08-21",28.06,38.05,17.45,42.75,82.1,0.762,5.067,0,25.14,5.25638866424561
"2010-08-22",28.69,37.58,18.98,40.85,66.65,1.23,5.86,0,25.62,5.94907999038696
"2010-08-23",26.42,35.46,14.72,35.96,77.8,1.959,9.06,0,26.53,6.69702005386353
"2010-08-24",24.96,34.27,17.25,50.8,83.6,1.322,5.018,0,26.2,5.71121311187744
"2010-08-25",26.57,38.72,14.79,40.96,74.4,0.618,4.224,0,26.01,5.01121997833252
"2010-08-26",29.41,40.09,18.31,35.75,66.8,1.243,5.674,0,25.28,6.11720275878906
"2010-08-27",27.14,37.32,17.27,34.6,58.44,1.701,7.67,0,25.65,6.52851867675781
"2010-08-28",24.84,36.13,14.52,36.81,64.57,0.676,5.361,0,25.88,4.77790784835815
"2010-08-29",25.55,36.38,16.19,35.31,62.33,0.844,4.498,0,25.11,5.05422163009644
"2010-08-30",29.45,35.71,19.84,19.89,35.88,NA,NA,18.43,NA,NA
"2010-08-31",25.1,34.93,15.26,39.65,68.06,0.701,3.861,0,22.37,4.41273927688599
"2010-09-01",23.3,32.8,18.04,66.08,95.3,1.053,5.449,7.4,15.49,3.80442476272583
"2010-09-02",21.7,28.75,15.66,72.8,96.2,0.578,2.764,0,19.39,3.53459477424622
"2010-09-03",23.58,32.45,15.86,60.6,94.4,0.533,2.871,0,23.52,4.15890598297119
"2010-09-04",24.8,35.18,15.93,52.9,84.2,0.681,3.998,0,23.22,4.45437622070313
"2010-09-05",25.42,36.11,16.26,46.55,78.1,0.641,4.812,0,20.44,4.12700748443604
"2010-09-06",25.18,34.51,15.66,39.89,79.6,1.509,7.61,0,21.88,5.33540201187134
"2010-09-07",20.97,26.32,15.72,53.02,76.3,3.158,8.89,0,18.87,5.15038013458252
"2010-09-08",19.92,26.7,12.85,46.58,83.1,1.424,5.527,0,23.1,4.42171573638916
"2010-09-09",19.39,28.35,9.8,47.06,80.2,0.601,3.695,0,23.19,3.67806220054626
"2010-09-10",20.11,31.13,10.21,41.97,72.3,0.592,3.273,0,23.36,3.76402497291565
"2010-09-11",22.23,33.71,10.74,38.71,70.7,0.688,4.096,0,23.19,4.06022644042969
"2010-09-12",24.94,35.98,14.6,39.77,69.47,0.759,4.028,0,21.93,4.25712156295776
"2010-09-13",24.6,34.65,16.72,43.76,66.22,0.732,3.499,0,21.88,4.16859245300293
