"Index";"Radiación Difusa (DF)";"Radiación Directa (DT)";"Radiación Global (GL)"
2011-06-27 15:00:00;54;258;302
2011-06-27 16:00:00;51;241;247
2011-06-27 17:00:00;44;217;179
2011-06-27 18:00:00;35;171;101
2011-06-27 19:00:00;20;91;37
2011-06-27 20:00:00;2;5;3
2011-06-28 05:00:00;1;0;1
2011-06-28 06:00:00;19;18;23
2011-06-28 07:00:00;45;96;81
2011-06-28 08:00:00;65;151;153
2011-06-28 09:00:00;85;170;217
2011-06-28 10:00:00;109;154;252
2011-06-28 11:00:00;72;244;327
2011-06-28 12:00:00;68;254;346
2011-06-28 13:00:00;70;252;347
2011-06-28 14:00:00;69;249;334
2011-06-28 15:00:00;71;229;294
2011-06-28 16:00:00;68;208;237
2011-06-28 17:00:00;63;174;170
2011-06-28 18:00:00;47;79;80
2011-06-28 19:00:00;26;34;32
2011-06-28 20:00:00;2;2;2
2011-06-30 05:00:00;0;0;0
2011-06-30 06:00:00;18;7;19
2011-06-30 07:00:00;41;11;45
2011-06-30 08:00:00;66;62;102
2011-06-30 09:00:00;94;120;183
2011-06-30 10:00:00;115;156;263
2011-06-30 11:00:00;115;188;310
2011-06-30 12:00:00;100;218;338
2011-06-30 13:00:00;89;226;336
2011-06-30 14:00:00;89;218;321
2011-06-30 15:00:00;86;206;287
2011-06-30 16:00:00;101;136;212
2011-06-30 17:00:00;78;143;166
2011-06-30 18:00:00;52;95;91
2011-06-30 19:00:00;25;32;32
2011-06-30 20:00:00;2;0;2
2011-07-01 05:00:00;0;0;0
2011-07-01 06:00:00;15;2;16
2011-07-01 07:00:00;45;13;50
2011-07-01 08:00:00;35;3;37
2011-07-01 09:00:00;96;19;112
2011-07-01 10:00:00;123;51;172
2011-07-01 11:00:00;172;64;240
2011-07-01 12:00:00;167;16;184
2011-07-01 13:00:00;126;134;277
2011-07-01 14:00:00;73;241;334
2011-07-01 15:00:00;68;228;293
2011-07-01 16:00:00;65;209;238
2011-07-01 17:00:00;60;150;159
2011-07-01 18:00:00;45;124;98
2011-07-01 19:00:00;23;51;34
2011-07-01 20:00:00;2;1;2
2011-07-02 05:00:00;0;0;0
2011-07-02 06:00:00;17;29;23
2011-07-02 07:00:00;41;109;82
2011-07-02 08:00:00;57;166;154
2011-07-02 09:00:00;68;196;222
2011-07-02 10:00:00;75;215;281
2011-07-02 11:00:00;81;226;322
2011-07-02 12:00:00;85;230;344
2011-07-02 13:00:00;82;234;348
2011-07-02 14:00:00;84;229;334
2011-07-02 15:00:00;92;202;292
2011-07-02 16:00:00;82;167;222
2011-07-02 17:00:00;65;150;164
2011-07-02 18:00:00;43;106;90
2011-07-02 19:00:00;19;25;25
2011-07-02 20:00:00;2;0;2
2011-07-03 05:00:00;0;0;0
2011-07-03 06:00:00;8;0;8
2011-07-03 07:00:00;35;0;35
2011-07-03 08:00:00;53;0;53
2011-07-03 09:00:00;96;39;128
2011-07-03 10:00:00;115;134;242
2011-07-03 11:00:00;66;248;332
2011-07-03 12:00:00;48;275;359
2011-07-03 13:00:00;50;274;362
2011-07-03 14:00:00;54;265;342
2011-07-03 15:00:00;50;258;305
2011-07-03 16:00:00;51;242;252
2011-07-03 17:00:00;44;201;173
2011-07-03 18:00:00;33;174;106
2011-07-03 19:00:00;18;95;38
2011-07-03 20:00:00;2;1;2
2011-07-05 05:00:00;0;1;0
2011-07-05 06:00:00;12;85;24
2011-07-05 07:00:00;26;194;87
2011-07-05 08:00:00;34;248;160
2011-07-05 09:00:00;37;180;225
2011-07-05 10:00:00;39;302;284
2011-07-05 11:00:00;94;314;277
2011-07-05 12:00:00;44;317;380
2011-07-05 13:00:00;41;321;363
2011-07-05 14:00:00;37;325;350
2011-07-05 15:00:00;31;326;315
2011-07-05 16:00:00;28;314;259
2011-07-05 17:00:00;25;294;191
2011-07-05 18:00:00;20;254;115
2011-07-05 19:00:00;12;170;44
2011-07-05 20:00:00;2;19;3
2011-07-06 05:00:00;1;10;1
2011-07-06 06:00:00;11;157;38
2011-07-06 07:00:00;19;255;109
2011-07-06 08:00:00;22;297;183
2011-07-06 09:00:00;24;321;252
2011-07-06 10:00:00;24;334;310
2011-07-06 11:00:00;26;341;351
2011-07-06 12:00:00;25;344;369
2011-07-06 13:00:00;24;347;370
2011-07-06 14:00:00;24;342;348
2011-07-06 15:00:00;24;333;306
2011-07-06 16:00:00;24;318;248
2011-07-06 17:00:00;23;292;178
2011-07-06 18:00:00;19;249;103
2011-07-06 19:00:00;11;150;33
2011-07-06 20:00:00;1;7;1
2011-07-10 05:00:00;1;11;1
2011-07-10 06:00:00;10;157;35
2011-07-10 07:00:00;18;257;105
2011-07-10 08:00:00;22;298;182
2011-07-10 09:00:00;24;322;254
2011-07-10 10:00:00;26;337;312
2011-07-10 11:00:00;26;346;355
2011-07-10 12:00:00;24;355;378
2011-07-10 13:00:00;25;356;378
2011-07-10 14:00:00;24;350;356
2011-07-10 15:00:00;24;341;313
2011-07-10 16:00:00;24;326;254
2011-07-10 17:00:00;22;298;180
2011-07-10 18:00:00;18;253;103
2011-07-10 19:00:00;10;151;32
2011-07-10 20:00:00;1;7;1
2011-07-11 05:00:00;1;8;1
2011-07-11 06:00:00;12;140;33
2011-07-11 07:00:00;24;228;101
2011-07-11 08:00:00;35;263;176
2011-07-11 09:00:00;44;280;244
2011-07-11 10:00:00;48;297;301
2011-07-11 11:00:00;49;309;342
2011-07-11 12:00:00;53;309;361
2011-07-11 13:00:00;54;309;361
2011-07-11 14:00:00;56;300;340
2011-07-11 15:00:00;61;282;301
2011-07-11 16:00:00;81;193;218
2011-07-11 17:00:00;63;204;171
2011-07-11 18:00:00;47;143;92
2011-07-11 19:00:00;20;54;29
2011-07-11 20:00:00;0;0;0
2011-07-12 05:00:00;1;0;1
2011-07-12 06:00:00;21;47;29
2011-07-12 07:00:00;41;97;73
2011-07-12 08:00:00;52;212;166
2011-07-12 09:00:00;56;252;236
2011-07-12 10:00:00;57;278;294
2011-07-12 11:00:00;57;291;333
2011-07-12 12:00:00;44;314;356
2011-07-12 13:00:00;34;326;359
2011-07-12 14:00:00;31;327;341
2011-07-12 15:00:00;30;318;300
2011-07-12 16:00:00;28;303;242
2011-07-12 17:00:00;26;275;171
2011-07-12 18:00:00;21;228;96
2011-07-12 19:00:00;11;117;29
2011-07-12 20:00:00;0;1;0
2011-07-13 05:00:00;1;9;1
2011-07-13 06:00:00;10;151;33
2011-07-13 07:00:00;17;257;104
2011-07-13 08:00:00;21;300;182
2011-07-13 09:00:00;24;321;252
2011-07-13 10:00:00;27;330;308
2011-07-13 11:00:00;30;333;345
2011-07-13 12:00:00;30;337;364
2011-07-13 13:00:00;30;337;365
2011-07-13 14:00:00;30;332;344
2011-07-13 15:00:00;28;324;303
2011-07-13 16:00:00;27;309;244
2011-07-13 17:00:00;25;284;175
2011-07-13 18:00:00;20;235;97
2011-07-13 19:00:00;11;131;30
2011-07-13 20:00:00;1;4;1
2011-07-14 05:00:00;1;6;1
2011-07-14 06:00:00;11;141;31
2011-07-14 07:00:00;19;244;100
2011-07-14 08:00:00;23;286;177
2011-07-14 09:00:00;27;309;245
2011-07-14 10:00:00;29;320;300
2011-07-14 11:00:00;30;326;341
2011-07-14 12:00:00;31;331;360
2011-07-14 13:00:00;32;329;360
2011-07-14 14:00:00;32;324;339
2011-07-14 15:00:00;32;313;297
2011-07-14 16:00:00;30;297;240
2011-07-14 17:00:00;27;270;170
2011-07-14 18:00:00;22;224;95
2011-07-14 19:00:00;11;118;28
2011-07-14 20:00:00;1;3;1
2011-07-15 05:00:00;1;3;1
2011-07-15 06:00:00;12;117;28
2011-07-15 07:00:00;22;222;95
2011-07-15 08:00:00;29;269;173
2011-07-15 09:00:00;33;294;242
2011-07-15 10:00:00;37;306;296
2011-07-15 11:00:00;38;314;337
2011-07-15 12:00:00;38;318;356
2011-07-15 13:00:00;41;316;355
2011-07-15 14:00:00;41;309;335
2011-07-15 15:00:00;40;299;294
2011-07-15 16:00:00;43;274;237
2011-07-15 17:00:00;36;247;167
2011-07-15 18:00:00;26;196;91
2011-07-15 19:00:00;12;93;25
2011-07-15 20:00:00;0;2;1
2011-07-16 05:00:00;1;2;1
2011-07-16 06:00:00;14;96;27
2011-07-16 07:00:00;25;205;92
2011-07-16 08:00:00;32;254;168
2011-07-16 09:00:00;40;275;235
2011-07-16 10:00:00;39;299;294
2011-07-16 11:00:00;38;312;336
2011-07-16 12:00:00;43;311;353
2011-07-16 13:00:00;44;311;354
2011-07-16 14:00:00;39;311;334
2011-07-16 15:00:00;35;306;295
2011-07-16 16:00:00;32;294;240
2011-07-16 17:00:00;26;271;169
2011-07-16 18:00:00;20;232;93
2011-07-16 19:00:00;9;134;27
2011-07-16 20:00:00;0;4;1
2011-07-17 05:00:00;1;6;1
2011-07-17 06:00:00;9;148;29
2011-07-17 07:00:00;16;250;97
2011-07-17 08:00:00;19;291;175
2011-07-17 09:00:00;22;314;244
2011-07-17 10:00:00;23;325;300
2011-07-17 11:00:00;24;331;339
2011-07-17 12:00:00;24;334;358
2011-07-17 13:00:00;26;334;358
2011-07-17 14:00:00;24;330;340
2011-07-17 15:00:00;24;322;297
2011-07-17 16:00:00;24;307;240
2011-07-17 17:00:00;23;282;171
2011-07-17 18:00:00;19;238;94
2011-07-17 19:00:00;11;129;28
2011-07-17 20:00:00;0;2;1
2011-07-18 05:00:00;1;4;1
2011-07-18 06:00:00;11;134;29
2011-07-18 07:00:00;20;238;97
2011-07-18 08:00:00;25;286;175
2011-07-18 09:00:00;28;309;246
2011-07-18 10:00:00;30;322;303
2011-07-18 11:00:00;30;330;344
2011-07-18 12:00:00;30;337;364
2011-07-18 13:00:00;28;338;364
2011-07-18 14:00:00;30;330;342
2011-07-18 15:00:00;29;320;300
2011-07-18 16:00:00;28;303;242
2011-07-18 17:00:00;27;276;172
2011-07-18 18:00:00;23;224;93
2011-07-18 19:00:00;10;100;24
2011-07-18 20:00:00;0;1;0
2011-07-19 05:00:00;0;0;0
2011-07-19 06:00:00;12;43;18
2011-07-19 07:00:00;37;102;71
2011-07-19 08:00:00;46;194;148
2011-07-19 09:00:00;81;202;223
2011-07-19 10:00:00;99;6;104
2011-07-19 11:00:00;93;168;256
2011-07-19 12:00:00;51;285;335
2011-07-19 13:00:00;28;332;360
2011-07-19 14:00:00;27;330;341
2011-07-19 15:00:00;27;321;299
2011-07-19 16:00:00;27;306;240
2011-07-19 17:00:00;23;281;168
2011-07-19 18:00:00;19;232;91
2011-07-19 19:00:00;11;121;25
2011-07-19 20:00:00;0;2;0
2011-07-20 05:00:00;0;0;0
2011-07-20 06:00:00;11;115;25
2011-07-20 07:00:00;19;237;93
2011-07-20 08:00:00;23;281;171
2011-07-20 09:00:00;28;301;241
2011-07-20 10:00:00;33;308;295
2011-07-20 11:00:00;34;317;335
2011-07-20 12:00:00;34;320;354
2011-07-20 13:00:00;36;318;353
2011-07-20 14:00:00;39;307;331
2011-07-20 15:00:00;38;297;289
2011-07-20 16:00:00;33;287;234
2011-07-20 17:00:00;29;258;164
2011-07-20 18:00:00;24;202;87
2011-07-20 19:00:00;12;90;23
2011-07-20 20:00:00;0;1;0
2011-07-27 05:00:00;0;0;0
2011-07-27 06:00:00;13;57;20
2011-07-27 07:00:00;30;155;78
2011-07-27 08:00:00;42;213;153
2011-07-27 09:00:00;51;245;223
2011-07-27 10:00:00;54;269;283
2011-07-27 11:00:00;55;284;325
2011-07-27 12:00:00;57;288;343
2011-07-27 13:00:00;58;286;342
2011-07-27 14:00:00;58;280;325
2011-07-27 15:00:00;53;273;285
2011-07-27 16:00:00;49;251;225
2011-07-27 17:00:00;41;220;155
2011-07-27 18:00:00;29;167;79
2011-07-27 19:00:00;12;73;21
2011-07-27 20:00:00;0;0;0
2011-07-29 05:00:00;0;0;0
2011-07-29 06:00:00;11;49;21
2011-07-29 07:00:00;27;176;80
2011-07-29 08:00:00;35;235;158
2011-07-29 09:00:00;39;271;231
2011-07-29 10:00:00;45;283;289
2011-07-29 11:00:00;48;293;332
2011-07-29 12:00:00;49;297;350
2011-07-29 13:00:00;51;296;351
2011-07-29 14:00:00;63;275;332
2011-07-29 15:00:00;67;251;283
2011-07-29 16:00:00;60;239;230
2011-07-29 17:00:00;41;230;159
2011-07-29 18:00:00;47;71;69
2011-07-29 19:00:00;14;7;15
2011-07-29 20:00:00;0;0;0
2011-07-30 05:00:00;0;0;0
2011-07-30 06:00:00;10;78;21
2011-07-30 07:00:00;24;196;83
2011-07-30 08:00:00;31;257;165
2011-07-30 09:00:00;36;284;238
2011-07-30 10:00:00;38;300;296
2011-07-30 11:00:00;37;311;338
2011-07-30 12:00:00;36;320;358
2011-07-30 13:00:00;36;320;357
2011-07-30 14:00:00;43;303;338
2011-07-30 15:00:00;88;220;279
2011-07-30 16:00:00;34;286;236
2011-07-30 17:00:00;29;260;163
2011-07-30 18:00:00;22;206;83
2011-07-30 19:00:00;10;75;19
2011-07-30 20:00:00;0;0;0
2011-07-31 05:00:00;0;0;0
2011-07-31 06:00:00;14;44;19
2011-07-31 07:00:00;33;154;79
2011-07-31 08:00:00;44;215;156
2011-07-31 09:00:00;45;265;232
2011-07-31 10:00:00;44;290;292
2011-07-31 11:00:00;49;296;333
2011-07-31 12:00:00;58;290;349
2011-07-31 13:00:00;65;282;348
2011-07-31 14:00:00;72;264;327
2011-07-31 15:00:00;78;238;282
2011-07-31 16:00:00;76;205;221
2011-07-31 17:00:00;67;152;146
2011-07-31 18:00:00;47;74;69
2011-07-31 19:00:00;14;8;15
2011-07-31 20:00:00;0;0;0
2011-08-01 05:00:00;0;0;0
2011-08-01 06:00:00;7;0;7
2011-08-01 07:00:00;11;0;11
2011-08-01 08:00:00;28;0;28
2011-08-01 09:00:00;51;77;109
2011-08-01 10:00:00;111;126;219
2011-08-01 11:00:00;111;192;296
2011-08-01 12:00:00;117;112;228
2011-08-01 13:00:00;110;4;114
2011-08-01 14:00:00;119;32;149
2011-08-01 15:00:00;88;9;98
2011-08-01 16:00:00;81;7;85
2011-08-01 17:00:00;43;6;47
2011-08-01 18:00:00;14;0;14
2011-08-01 19:00:00;9;26;12
2011-08-01 20:00:00;0;0;0
2011-08-02 05:00:00;0;0;0
2011-08-02 06:00:00;11;11;13
2011-08-02 07:00:00;40;34;49
2011-08-02 08:00:00;81;13;89
2011-08-02 09:00:00;78;185;219
2011-08-02 10:00:00;62;256;290
2011-08-02 11:00:00;92;246;336
2011-08-02 12:00:00;75;259;343
2011-08-02 13:00:00;61;273;344
2011-08-02 14:00:00;53;277;325
2011-08-02 15:00:00;57;230;260
2011-08-02 16:00:00;82;116;160
2011-08-02 17:00:00;45;226;165
2011-08-02 18:00:00;24;177;79
2011-08-02 19:00:00;8;69;17
2011-08-02 20:00:00;0;0;0
2011-08-05 05:00:00;0;0;0
2011-08-05 06:00:00;10;3;10
2011-08-05 07:00:00;35;116;75
2011-08-05 08:00:00;47;199;156
2011-08-05 09:00:00;76;224;240
2011-08-05 10:00:00;138;129;251
2011-08-05 11:00:00;69;254;321
2011-08-05 12:00:00;43;303;355
2011-08-05 13:00:00;48;289;346
2011-08-05 14:00:00;68;248;311
2011-08-05 15:00:00;80;203;258
2011-08-05 16:00:00;98;55;139
2011-08-05 17:00:00;80;40;98
2011-08-05 18:00:00;36;185;90
2011-08-05 19:00:00;6;64;14
2011-08-05 20:00:00;0;0;0
2011-08-06 05:00:00;0;0;0
2011-08-06 06:00:00;8;74;18
2011-08-06 07:00:00;17;212;83
2011-08-06 08:00:00;21;256;158
2011-08-06 09:00:00;24;283;227
2011-08-06 10:00:00;24;299;286
2011-08-06 11:00:00;24;307;326
2011-08-06 12:00:00;24;311;344
2011-08-06 13:00:00;24;310;343
2011-08-06 14:00:00;24;304;324
2011-08-06 15:00:00;25;294;281
2011-08-06 16:00:00;24;280;223
2011-08-06 17:00:00;22;253;151
2011-08-06 18:00:00;16;202;76
2011-08-06 19:00:00;6;80;14
2011-08-06 20:00:00;0;0;0
2011-08-07 05:00:00;0;0;0
2011-08-07 06:00:00;7;94;17
2011-08-07 07:00:00;15;216;82
2011-08-07 08:00:00;19;264;159
2011-08-07 09:00:00;22;289;230
2011-08-07 10:00:00;23;304;289
2011-08-07 11:00:00;26;311;331
2011-08-07 12:00:00;25;317;350
2011-08-07 13:00:00;24;316;349
2011-08-07 14:00:00;24;313;330
2011-08-07 15:00:00;23;305;287
2011-08-07 16:00:00;22;292;228
2011-08-07 17:00:00;19;268;157
2011-08-07 18:00:00;15;219;79
2011-08-07 19:00:00;5;93;15
2011-08-07 20:00:00;0;0;0
2011-08-08 05:00:00;0;0;0
2011-08-08 06:00:00;7;103;19
2011-08-08 07:00:00;18;216;83
2011-08-08 08:00:00;24;261;161
2011-08-08 09:00:00;48;259;231
2011-08-08 10:00:00;46;284;294
2011-08-08 11:00:00;32;307;331
2011-08-08 12:00:00;39;303;350
2011-08-08 13:00:00;46;295;347
2011-08-08 14:00:00;39;294;325
2011-08-08 15:00:00;40;280;281
2011-08-08 16:00:00;40;259;222
2011-08-08 17:00:00;42;207;148
2011-08-08 18:00:00;34;117;70
2011-08-08 19:00:00;10;22;13
2011-08-08 20:00:00;0;0;0
2011-08-09 05:00:00;0;0;0
2011-08-09 06:00:00;12;8;13
2011-08-09 07:00:00;43;74;66
2011-08-09 08:00:00;65;143;141
2011-08-09 09:00:00;75;188;211
2011-08-09 10:00:00;81;213;269
2011-08-09 11:00:00;85;231;311
2011-08-09 12:00:00;87;236;330
2011-08-09 13:00:00;86;239;330
2011-08-09 14:00:00;97;173;267
2011-08-09 15:00:00;99;205;276
2011-08-09 16:00:00;81;180;208
2011-08-09 17:00:00;71;128;136
2011-08-09 18:00:00;45;60;64
2011-08-09 19:00:00;11;7;12
2011-08-09 20:00:00;0;0;0
2011-08-10 05:00:00;0;0;0
2011-08-10 06:00:00;11;11;12
2011-08-10 07:00:00;39;88;65
2011-08-10 08:00:00;60;152;139
2011-08-10 09:00:00;69;197;211
2011-08-10 10:00:00;73;229;272
2011-08-10 11:00:00;79;246;320
2011-08-10 12:00:00;100;225;331
2011-08-10 13:00:00;101;204;310
2011-08-10 14:00:00;82;236;311
2011-08-10 15:00:00;81;181;237
2011-08-10 16:00:00;62;211;210
2011-08-10 17:00:00;49;178;139
2011-08-10 18:00:00;34;111;66
2011-08-10 19:00:00;9;16;10
2011-08-10 20:00:00;0;0;0
2011-08-11 05:00:00;0;0;0
2011-08-11 06:00:00;11;11;12
2011-08-11 07:00:00;38;97;67
2011-08-11 08:00:00;59;157;140
2011-08-11 09:00:00;72;195;210
2011-08-11 10:00:00;82;213;269
2011-08-11 11:00:00;88;225;309
2011-08-11 12:00:00;90;232;328
2011-08-11 13:00:00;93;225;325
2011-08-11 14:00:00;94;215;303
2011-08-11 15:00:00;86;202;260
2011-08-11 16:00:00;85;158;196
2011-08-11 17:00:00;74;78;115
2011-08-11 18:00:00;43;21;49
2011-08-11 19:00:00;8;3;8
2011-08-11 20:00:00;0;0;0
2011-08-12 05:00:00;0;0;0
2011-08-12 06:00:00;3;0;3
2011-08-12 07:00:00;21;0;21
2011-08-12 08:00:00;57;5;61
2011-08-12 09:00:00;125;51;164
2011-08-12 10:00:00;121;149;253
2011-08-12 11:00:00;128;176;304
2011-08-12 12:00:00;146;171;325
2011-08-12 13:00:00;182;26;211
2011-08-12 14:00:00;131;136;264
2011-08-12 15:00:00;113;160;252
2011-08-12 16:00:00;103;105;177
2011-08-12 17:00:00;57;157;135
2011-08-12 18:00:00;39;64;58
2011-08-12 19:00:00;7;1;7
2011-08-12 20:00:00;0;0;0
2011-08-13 05:00:00;0;0;0
2011-08-13 06:00:00;10;1;10
2011-08-13 07:00:00;41;63;63
2011-08-13 08:00:00;70;42;91
2011-08-13 09:00:00;88;138;188
2011-08-13 10:00:00;99;198;275
2011-08-13 11:00:00;80;233;312
2011-08-13 12:00:00;74;248;334
2011-08-13 13:00:00;77;245;333
2011-08-13 14:00:00;70;243;312
2011-08-13 15:00:00;64;233;267
2011-08-13 16:00:00;57;212;208
2011-08-13 17:00:00;45;181;137
2011-08-13 18:00:00;31;114;63
2011-08-13 19:00:00;8;20;10
2011-08-13 20:00:00;0;0;0
2011-08-14 05:00:00;0;0;0
2011-08-14 06:00:00;7;38;12
2011-08-14 07:00:00;25;160;69
2011-08-14 08:00:00;34;224;148
2011-08-14 09:00:00;39;258;222
2011-08-14 10:00:00;42;275;281
2011-08-14 11:00:00;44;286;324
2011-08-14 12:00:00;43;294;346
2011-08-14 13:00:00;42;296;346
2011-08-14 14:00:00;42;291;326
2011-08-14 15:00:00;40;282;282
2011-08-14 16:00:00;35;267;221
2011-08-14 17:00:00;28;241;146
2011-08-14 18:00:00;20;181;67
2011-08-14 19:00:00;6;46;10
2011-08-14 20:00:00;0;0;0
2011-08-15 05:00:00;0;0;0
2011-08-15 06:00:00;6;72;13
2011-08-15 07:00:00;18;208;74
2011-08-15 08:00:00;24;260;154
2011-08-15 09:00:00;27;286;228
2011-08-15 10:00:00;28;301;287
2011-08-15 11:00:00;29;309;330
2011-08-15 12:00:00;28;313;350
2011-08-15 13:00:00;28;314;350
2011-08-15 14:00:00;28;308;327
2011-08-15 15:00:00;26;298;282
2011-08-15 16:00:00;25;281;221
2011-08-15 17:00:00;23;254;146
2011-08-15 18:00:00;16;193;67
2011-08-15 19:00:00;5;56;10
2011-08-15 20:00:00;0;0;0
2011-08-16 05:00:00;0;0;0
2011-08-16 06:00:00;6;59;12
2011-08-16 07:00:00;18;190;69
2011-08-16 08:00:00;25;248;148
2011-08-16 09:00:00;29;273;220
2011-08-16 10:00:00;33;284;279
2011-08-16 11:00:00;37;289;322
2011-08-16 12:00:00;40;292;342
2011-08-16 13:00:00;40;289;340
2011-08-16 14:00:00;41;283;320
2011-08-16 15:00:00;39;276;277
2011-08-16 16:00:00;35;262;217
2011-08-16 17:00:00;32;226;142
2011-08-16 18:00:00;23;159;64
2011-08-16 19:00:00;7;47;10
2011-08-16 20:00:00;0;0;0
2011-08-17 05:00:00;0;0;0
2011-08-17 06:00:00;8;14;9
2011-08-17 07:00:00;30;117;62
2011-08-17 08:00:00;41;196;139
2011-08-17 09:00:00;47;234;212
2011-08-17 10:00:00;51;255;271
2011-08-17 11:00:00;54;265;314
2011-08-17 12:00:00;54;273;335
2011-08-17 13:00:00;54;273;335
2011-08-17 14:00:00;53;268;314
2011-08-17 15:00:00;51;257;270
2011-08-17 16:00:00;47;233;209
2011-08-17 17:00:00;40;199;137
2011-08-17 18:00:00;28;128;60
2011-08-17 19:00:00;7;28;9
2011-08-17 20:00:00;0;0;0
2011-08-18 05:00:00;0;0;0
2011-08-18 06:00:00;6;0;6
2011-08-18 07:00:00;26;0;26
2011-08-18 08:00:00;54;5;57
2011-08-18 09:00:00;105;21;121
2011-08-18 10:00:00;122;0;124
2011-08-18 11:00:00;178;44;223
2011-08-18 12:00:00;62;254;327
2011-08-18 13:00:00;45;284;340
2011-08-18 14:00:00;42;285;320
2011-08-18 15:00:00;36;281;278
2011-08-18 16:00:00;30;270;219
2011-08-18 17:00:00;27;240;143
2011-08-18 18:00:00;19;174;63
2011-08-18 19:00:00;4;34;8
2011-08-18 20:00:00;0;0;0
2011-08-19 05:00:00;0;0;0
2011-08-19 06:00:00;4;1;4
2011-08-19 07:00:00;35;72;54
2011-08-19 08:00:00;48;166;129
2011-08-19 09:00:00;55;212;204
2011-08-19 10:00:00;64;228;260
2011-08-19 11:00:00;71;236;302
2011-08-19 12:00:00;77;237;321
2011-08-19 13:00:00;104;204;314
2011-08-19 14:00:00;117;158;271
2011-08-19 15:00:00;94;181;248
2011-08-19 16:00:00;69;90;134
2011-08-19 17:00:00;57;75;91
2011-08-19 18:00:00;33;31;42
2011-08-19 19:00:00;2;0;2
2011-08-19 20:00:00;0;0;0
2011-08-20 05:00:00;0;0;0
2011-08-20 20:00:00;0;0;0
2011-08-21 05:00:00;0;0;0
2011-08-21 06:00:00;1;0;1
2011-08-21 07:00:00;10;0;10
2011-08-21 08:00:00;26;1;26
2011-08-21 09:00:00;35;0;36
2011-08-21 10:00:00;77;0;77
2011-08-21 11:00:00;71;0;71
2011-08-21 12:00:00;110;26;137
2011-08-21 13:00:00;61;1;62
2011-08-21 14:00:00;128;7;135
2011-08-21 15:00:00;127;160;261
2011-08-21 16:00:00;57;221;209
2011-08-21 17:00:00;49;169;128
2011-08-21 18:00:00;32;53;47
2011-08-21 19:00:00;5;2;5
2011-08-21 20:00:00;0;0;0
2011-08-22 05:00:00;0;0;0
2011-08-22 06:00:00;6;16;8
2011-08-22 07:00:00;44;101;72
2011-08-22 08:00:00;72;84;110
2011-08-22 09:00:00;65;8;70
2011-08-22 10:00:00;66;0;66
2011-08-22 11:00:00;167;9;175
2011-08-22 12:00:00;145;150;297
2011-08-22 13:00:00;71;260;332
2011-08-22 14:00:00;60;262;309
2011-08-22 15:00:00;54;253;267
2011-08-22 16:00:00;49;231;205
2011-08-22 17:00:00;41;192;132
2011-08-22 18:00:00;26;121;58
2011-08-22 19:00:00;5;15;6
2011-08-22 20:00:00;0;0;0
2011-08-23 05:00:00;0;0;0
2011-08-23 06:00:00;5;21;7
2011-08-23 07:00:00;23;142;60
2011-08-23 08:00:00;32;217;137
2011-08-23 09:00:00;37;255;212
2011-08-23 10:00:00;38;280;274
2011-08-23 11:00:00;36;294;317
2011-08-23 12:00:00;32;307;341
2011-08-23 13:00:00;32;310;342
2011-08-23 14:00:00;34;301;319
2011-08-23 15:00:00;34;286;275
2011-08-23 16:00:00;32;270;213
2011-08-23 17:00:00;26;239;138
2011-08-23 18:00:00;18;171;61
2011-08-23 19:00:00;4;33;7
2011-08-23 20:00:00;0;0;0
2011-08-24 05:00:00;0;0;0
2011-08-24 06:00:00;4;46;8
2011-08-24 07:00:00;17;188;64
2011-08-24 08:00:00;23;250;141
2011-08-24 09:00:00;26;282;216
2011-08-24 10:00:00;26;299;277
2011-08-24 11:00:00;26;309;319
2011-08-24 12:00:00;26;315;342
2011-08-24 13:00:00;28;312;340
2011-08-24 14:00:00;26;309;318
2011-08-24 15:00:00;26;299;275
2011-08-24 16:00:00;24;283;213
2011-08-24 17:00:00;21;251;138
2011-08-24 18:00:00;15;188;61
2011-08-24 19:00:00;3;41;7
2011-08-24 20:00:00;0;0;0
2011-08-25 05:00:00;0;0;0
2011-08-25 06:00:00;4;42;7
2011-08-25 07:00:00;16;188;63
2011-08-25 08:00:00;21;254;141
2011-08-25 09:00:00;25;284;216
2011-08-25 10:00:00;28;299;277
2011-08-25 11:00:00;28;309;319
2011-08-25 12:00:00;28;313;342
2011-08-25 13:00:00;28;315;342
2011-08-25 14:00:00;26;311;319
2011-08-25 15:00:00;26;300;277
2011-08-25 16:00:00;26;281;213
2011-08-25 17:00:00;23;248;137
2011-08-25 18:00:00;17;173;58
2011-08-25 19:00:00;3;27;6
2011-08-25 20:00:00;0;0;0
2011-08-26 05:00:00;0;0;0
2011-08-26 06:00:00;4;44;7
2011-08-26 07:00:00;16;173;60
2011-08-26 08:00:00;23;246;138
2011-08-26 09:00:00;27;276;212
2011-08-26 10:00:00;29;291;272
2011-08-26 11:00:00;40;279;302
2011-08-26 12:00:00;44;269;315
2011-08-26 13:00:00;29;305;333
2011-08-26 14:00:00;29;299;310
2011-08-26 15:00:00;28;289;268
2011-08-26 16:00:00;25;274;206
2011-08-26 17:00:00;23;240;132
2011-08-26 18:00:00;16;172;55
2011-08-26 19:00:00;3;32;6
2011-08-26 20:00:00;0;0;0
2011-08-27 05:00:00;0;0;0
2011-08-27 20:00:00;0;0;0
2011-08-30 05:00:00;0;0;0
2011-08-30 06:00:00;4;15;5
2011-08-30 07:00:00;22;137;54
2011-08-30 08:00:00;33;215;132
